question_id,question_content,question_tags
1446923,on metformin for three days  horrible stomach cramps nausea and diarrhea  not able to eat  can the doc give me something for this,stomach cramps  nausea  loose stools  diarrhea  glucophage  metformin
1447022,ive been getting a tingling feeling in my hands and feet legs arms head at random times what could it be anxiety or cause i sleep crazy weird,feeling anxious  tingling  anxiety
1447216,i have anemia  b12 deficiency  hypothyroidism  vitamin d deficiency  and i am experiencing neuropathy  no one can pinpoint why i have neurapathy,underactive thyroid  hypothyroidism  vitamin b12 deficiency  anemia  vitamin d deficiency  low blood count  nerve damage  neuropathy  vitamin b12  vitamin d
1447498,i am 18 and i have mild acne on my forehead and back for 3 yearsi also have very flaky dandruff on my scalpkindly suggest a medication,acne  pimples  dandruff  facial pimples
1447507,i took flexeril earlier this evening is it safe for me to take cymbalta now,flexeril  duloxetine  cymbalta  cyclobenzaprine hcl
1447576,left ear infection  jaw pain on left side when i lay down on left side hear what sound like a pulse top of earstops when lay on other sidewhy,ear infection  jaw pain  otitis media
1447845,i had an ovarian cyst laparotomy in june 2014 since then i still have recurrent pregnancy symptoms with regular feeling of a twist in my lower abdom,ovarian cyst  pregnancy  surgery  laparotomy
1447898,would valtrex work now i feel like i have been having an outbreak on my face for 3 months after fellatio itches and burns but looks like acne,acne  pimples  valacyclovir  facial pimples  burns  valtrex
1448133,is it possible to to treat old scar tissue in knee cartilage can it be broken up it was formed apparently from a kneecap dislocation,
1448137,2 days of uti  been chugging cranberry juice but this morning after taking 1st antibiotic noticed blood in urine  and the burn is back what next,urinary tract infections  blood in urine  urine looks like blood  urinary bleeding  cranberry juice  burns  urine  antibiotic
1448171,i get migraines stomach pain upper back neck pain nausea  cold chills dizziness leg cramps and had some diarrhea since i had my baby a month ago,diarrhea  stomach pain  dizziness  neck pain  nausea  legs cramping  loose stools  migraine  stomach discomfort  gastrointestinal pain
1448292,i have a sore throat and the doc prescribed amoxicillin can i crush the 875mg tablet hurts to swallow,throat pain  sore throat  amoxil  amoxicillin
1448364,for months and months now ive had nausea after eating  heartburn  indigestion  fatigue  diarrhoea  headaches and absent periods what could be wrong,stomach upset  nausea  diarrhea  indigestion  headache  heartburn  lethargy  amenorrhea  absent periods
1448440,i have a tight feeling behind my knee posterior leg after i sit down for a period of time and then stand up what might be causing this,
1448594,have a quarter size red  severely itchy spot w  whitehead on my ankle i had 1 previously on my calf  treated it as ringworm when i itch it seems to gets swollen,acne  ringworm  whiteheads  trichophyton
1448626,i take otc allergy meds everyday i heard it can be helpful to switch otc allergy meds every 34 months is this true zyrtec  claritin  allegra,hypersensitivity  fexofenadine  zyrtec  loratadine  claritin  cetirizine  allergies  allegra
1448833,43 coughing>5wks in morning night after antibiotic phlegm change from green 2 clear but still thickfeel chest congestedtightnessof breathcough wors,cough  breathlessness  chest congestion  difficulty breathing  augmentin  amoxicillin and clavulanate  bacteria  antibiotic
1448865,which disorders can cause postprandial hypotension in and cardiac type pain cardiologist believes may be disorder of autonomic nervous system,low blood pressure  hypotension  autonomic nervous system
1448992,i have to go for an ultrasound cause of my mammogram  my breasts sometimes hurts  is it more likely to be cysts just got a job and dont want it ruine,ultrasound of breast  digital mammogram  sonogram  mammogram
1449169,my lip is swollen on one side  looks like a small red scratch underneath my lip it also hurts could this be a cold sore or allergic reaction,cold sore  allergic reaction  allergies  herpes simplex
1449225,als fearhave muscle twitches random and intermittent more so in legno weaknessw o weakness is this probably nothingdo the twitches precede als,muscle twitches  amyotrophic lateral sclerosis
1449370,i am 3 days late bad cramping no period cervix is high and soft  with mucus 2 negative pregnancy test but i am never late idk whats going on,pregnancy test  pregnancy
1449442,i had to go to the er today for a panic attack n they injected me with 1mg of ativan is it okay to go ahead n take my 5mg of xanax now,panic attacks  xanax  ativan  alprazolam
1450262,sore enlarged breast  mild cramps nausea period was due today but not arrived off white slightly pink discharge when would be best day to test,nausea
1450525,dark green diarrhea and queasy feeling in stomach also vomited large amounts of yellow fluid just fluid this morning no change to eating drinking,vomiting  nausea  loose stools  diarrhea
1450688,i always ve chest pain specially after effort  ive done ecg  x ray and even ultrasound and doctors said its gerd  how it is gerd  its effort relate,chest pain  chest tightness  chest pressure  angina  electrocardiogram  gastroesophageal reflux disease  sonogram
1450960,979 degree temp nausea dizzy bad taste in mouth upset stomach feel hot need help,nausea  dizziness  bad taste  stomach discomfort  upset stomach
1451034,i have a tiny bump on my bottom lipline for 23 months it looks like a pimple feels a bit hard i tried popping but its no use it has a dot in the center and sometimes when i try popping it a clear liquid comes out,pimples
1451532,i am in the last week 40of pregnancy and today my pressure is high and beginning of urine albumin can i get birth naturally is there any risk,urine  pregnancy  albumin
1451845,4 days late on my period  i have thick light yellow white snot like discharge no infection  tender breasts negative preg test could i be preg,breast tenderness  menstrual cycle  menstrual period
1452239,is the twitching in calves and body  r blood vessels saying a heart rhythm problem  mri norm  emg norm stress test norm echo norm  triglycerides 260,stress  muscle spasm  triglyceride  wellness and lifestyle  twitching  orthopedic surgery  stress test  caring  mri  magnetic resonance imaging
1452262,i have an anteverted uterus that measures 116 x 6 x 69 cm and there is a 35 cm fundal fibroid and a 34 cm anterior myometrial fibroid whats wrong,fibroid
1452289,surgery l5s1now pain set in now in only a few mins pain is a 9 large area of back becomes numb as pain increasesfrom waist to ribs in back,numbness  surgery
1452420,emotionalall i wanna do is cry  swollen breast  sore hard sensitive nipples  cramping  fatigue  pain when pushed on uterus  acnepregnant,crying  emotion  pregnancy
1452559,last period 7 01 14 irregular cycle very light brown spotting only when wipe out from 08 16 present some cramps and bloated unprotected sex,irregular periods  menstrual cycle  sex
1453050,chest pain in middle chest after eating blood pressure 135 76 pulse 82 oxygen saturation 96% could this be heart attack been hurting for thirty minute,chest pain  heart attack  myocardial infarction  cardiac arrest  chest tightness  chest pressure  angina  oxygen  blood pressure  oxygen saturation
1453108,cramps  3days brown spotting  bloating  nausea  heartburn  gas nvr evr have symptoms w periods unprotected sex missed 3 bc pills midpack wk1 2 ago,abdominal bloating  heartburn  indigestion  nausea  oral contraceptive  sex
1453415,im pregnant and my one nipple is more itchy and sore than the other one why is that,pregnancy
1453513,elliptical  small  slightly raised  pale red spot emerged near my belly 20 days ago itchy at first but not anymore wasnt exposed to the sun at all,
1453541,normal stressecho ekg  agatston score 05  bp 120130 8090  tingling numbness of left arm from elbow to hand  should i go to er,tingling  numbness  electrocardiogram
